date,year,month,product_code,product_name,short_name,monthly_variation,source_table,theme
2007-06-01,2007,6,5101010,Passagem aérea,Aérea,0.38,2938,plane
2007-06-01,2007,6,5104001,Gasolina,Gasolina,-0.77,2938,gas
2007-06-01,2007,6,5104002,Etanol,Etanol,-12.35,2938,ethanol
2007-06-01,2007,6,5104003,Óleo diesel,Diesel,-0.87,2938,diesel
2007-06-01,2007,6,7101010,Empregado doméstico,Doméstico,1.11,2938,domestic
2007-06-01,2007,6,7202041,Cigarro,Cigarro,0.94,2938,cigarette
2007-07-01,2007,7,8,Educação,Educação,0.06,2938,education
2007-07-01,2007,7,11,Alimentação no domicílio,Alim. domicílio,1.93,2938,pantry
2007-07-01,2007,7,1107,Carnes,Carnes,3.58,2938,meat
2007-07-01,2007,7,1201,Alimentação fora do domicílio,Fora de casa,0.01,2938,restaurant
2007-07-01,2007,7,2202,Energia elétrica residencial,Energia,-3.01,2938,energy
2007-07-01,2007,7,6203,Plano de saúde,Plano saúde,0.69,2938,health
2007-07-01,2007,7,1101002,Arroz,Arroz,-0.48,2938,rice
2007-07-01,2007,7,1101052,Feijão - preto,Feijão,4.02,2938,beans
2007-07-01,2007,7,1102006,Macarrão,Macarrão,-0.26,2938,pasta
2007-07-01,2007,7,1103003,Batata-inglesa,Batata,-6.02,2938,potato
2007-07-01,2007,7,1103028,Tomate,Tomate,-10.28,2938,tomato
2007-07-01,2007,7,1110044,Ovo de galinha,Ovos,2.8,2938,egg
2007-07-01,2007,7,1111004,Leite longa vida,Leite,15.77,2938,milk
2007-07-01,2007,7,1112015,Pão francês,Pão,2.28,2938,bread
2007-07-01,2007,7,1113014,Azeite de oliva,Azeite,1.08,2938,oil
2007-07-01,2007,7,1114022,Café moído,Café,-1.71,2938,coffee
2007-07-01,2007,7,1114084,Cerveja,Cerveja,-0.17,2938,beer
2007-07-01,2007,7,2101001,Aluguel residencial,Aluguel,0.18,2938,rent
2007-07-01,2007,7,2101002,Condomínio,Condomínio,-0.17,2938,condo
2007-07-01,2007,7,2101004,Taxa de água e esgoto,Água/esgoto,0.23,2938,water
2007-07-01,2007,7,2104008,Detergente,Detergente,0.41,2938,soap
2007-07-01,2007,7,2201004,Gás de botijão,Gás botijão,-0.18,2938,gas_bottle
2007-07-01,2007,7,3202028,Computador pessoal,Computador,-2.22,2938,computer
2007-07-01,2007,7,5101001,Ônibus urbano,Ônibus,0,2938,bus
2007-07-01,2007,7,5101010,Passagem aérea,Aérea,0.21,2938,plane
2007-07-01,2007,7,5104001,Gasolina,Gasolina,-0.51,2938,gas
2007-07-01,2007,7,5104002,Etanol,Etanol,-6.96,2938,ethanol
2007-07-01,2007,7,5104003,Óleo diesel,Diesel,-0.22,2938,diesel
2007-07-01,2007,7,7101010,Empregado doméstico,Doméstico,1.14,2938,domestic
2007-07-01,2007,7,7202041,Cigarro,Cigarro,0.88,2938,cigarette
2007-08-01,2007,8,8,Educação,Educação,0.38,2938,education
2007-08-01,2007,8,11,Alimentação no domicílio,Alim. domicílio,1.71,2938,pantry
2007-08-01,2007,8,1107,Carnes,Carnes,2.98,2938,meat
2007-08-01,2007,8,1201,Alimentação fora do domicílio,Fora de casa,0.76,2938,restaurant
2007-08-01,2007,8,2202,Energia elétrica residencial,Energia,-0.49,2938,energy
2007-08-01,2007,8,6203,Plano de saúde,Plano saúde,0.56,2938,health
2007-08-01,2007,8,1101002,Arroz,Arroz,1.58,2938,rice
2007-08-01,2007,8,1101052,Feijão - preto,Feijão,3.7,2938,beans
2007-08-01,2007,8,1102006,Macarrão,Macarrão,1.17,2938,pasta
2007-08-01,2007,8,1103003,Batata-inglesa,Batata,-1.59,2938,potato
2007-08-01,2007,8,1103028,Tomate,Tomate,17.75,2938,tomato
2007-08-01,2007,8,1110044,Ovo de galinha,Ovos,-0.72,2938,egg
2007-08-01,2007,8,1111004,Leite longa vida,Leite,6.44,2938,milk
2007-08-01,2007,8,1112015,Pão francês,Pão,1.23,2938,bread
2007-08-01,2007,8,1113014,Azeite de oliva,Azeite,-4.12,2938,oil
2007-08-01,2007,8,1114022,Café moído,Café,0.12,2938,coffee
2007-08-01,2007,8,1114084,Cerveja,Cerveja,0.43,2938,beer
2007-08-01,2007,8,2101001,Aluguel residencial,Aluguel,0.33,2938,rent
2007-08-01,2007,8,2101002,Condomínio,Condomínio,0.31,2938,condo
2007-08-01,2007,8,2101004,Taxa de água e esgoto,Água/esgoto,0.02,2938,water
2007-08-01,2007,8,2104008,Detergente,Detergente,-0.18,2938,soap
2007-08-01,2007,8,2201004,Gás de botijão,Gás botijão,0.05,2938,gas_bottle
2007-08-01,2007,8,3202028,Computador pessoal,Computador,-2.2,2938,computer
2007-08-01,2007,8,5101001,Ônibus urbano,Ônibus,0.43,2938,bus
2007-08-01,2007,8,5101010,Passagem aérea,Aérea,2.19,2938,plane
2007-08-01,2007,8,5104001,Gasolina,Gasolina,-0.89,2938,gas
2007-08-01,2007,8,5104002,Etanol,Etanol,-3.76,2938,ethanol
2007-08-01,2007,8,5104003,Óleo diesel,Diesel,-0.12,2938,diesel
2007-08-01,2007,8,7101010,Empregado doméstico,Doméstico,0.69,2938,domestic
2007-08-01,2007,8,7202041,Cigarro,Cigarro,0.08,2938,cigarette
2007-09-01,2007,9,8,Educação,Educação,-0.11,2938,education
2007-09-01,2007,9,11,Alimentação no domicílio,Alim. domicílio,0.39,2938,pantry
2007-09-01,2007,9,1107,Carnes,Carnes,0.62,2938,meat
2007-09-01,2007,9,1201,Alimentação fora do domicílio,Fora de casa,0.55,2938,restaurant
2007-09-01,2007,9,2202,Energia elétrica residencial,Energia,-0.15,2938,energy
2007-09-01,2007,9,6203,Plano de saúde,Plano saúde,0.53,2938,health
2007-09-01,2007,9,1101002,Arroz,Arroz,3.54,2938,rice
2007-09-01,2007,9,1101052,Feijão - preto,Feijão,6.04,2938,beans
2007-09-01,2007,9,1102006,Macarrão,Macarrão,2.72,2938,pasta
2007-09-01,2007,9,1103003,Batata-inglesa,Batata,-5.85,2938,potato
2007-09-01,2007,9,1103028,Tomate,Tomate,-3.14,2938,tomato
2007-09-01,2007,9,1110044,Ovo de galinha,Ovos,-0.46,2938,egg
2007-09-01,2007,9,1111004,Leite longa vida,Leite,-4.86,2938,milk
2007-09-01,2007,9,1112015,Pão francês,Pão,0.58,2938,bread
2007-09-01,2007,9,1113014,Azeite de oliva,Azeite,0.79,2938,oil
2007-09-01,2007,9,1114022,Café moído,Café,-0.65,2938,coffee
2007-09-01,2007,9,1114084,Cerveja,Cerveja,-0.56,2938,beer
2007-09-01,2007,9,2101001,Aluguel residencial,Aluguel,0.55,2938,rent
2007-09-01,2007,9,2101002,Condomínio,Condomínio,1.05,2938,condo
2007-09-01,2007,9,2101004,Taxa de água e esgoto,Água/esgoto,1.23,2938,water
2007-09-01,2007,9,2104008,Detergente,Detergente,0.62,2938,soap
2007-09-01,2007,9,2201004,Gás de botijão,Gás botijão,0.68,2938,gas_bottle
2007-09-01,2007,9,3202028,Computador pessoal,Computador,-1.12,2938,computer
2007-09-01,2007,9,5101001,Ônibus urbano,Ônibus,0.21,2938,bus
2007-09-01,2007,9,5101010,Passagem aérea,Aérea,0.22,2938,plane
2007-09-01,2007,9,5104001,Gasolina,Gasolina,-0.79,2938,gas
2007-09-01,2007,9,5104002,Etanol,Etanol,-1.77,2938,ethanol
2007-09-01,2007,9,5104003,Óleo diesel,Diesel,-0.07,2938,diesel
2007-09-01,2007,9,7101010,Empregado doméstico,Doméstico,0.45,2938,domestic
2007-09-01,2007,9,7202041,Cigarro,Cigarro,0,2938,cigarette
2007-10-01,2007,10,8,Educação,Educação,0.01,2938,education
2007-10-01,2007,10,11,Alimentação no domicílio,Alim. domicílio,0.46,2938,pantry
2007-10-01,2007,10,1107,Carnes,Carnes,1.83,2938,meat
2007-10-01,2007,10,1201,Alimentação fora do domicílio,Fora de casa,0.63,2938,restaurant
2007-10-01,2007,10,2202,Energia elétrica residencial,Energia,-1.65,2938,energy
2007-10-01,2007,10,6203,Plano de saúde,Plano saúde,0.53,2938,health
2007-10-01,2007,10,1101002,Arroz,Arroz,2.09,2938,rice
2007-10-01,2007,10,1101052,Feijão - preto,Feijão,9.98,2938,beans
2007-10-01,2007,10,1102006,Macarrão,Macarrão,1.89,2938,pasta
2007-10-01,2007,10,1103003,Batata-inglesa,Batata,14.97,2938,potato
2007-10-01,2007,10,1103028,Tomate,Tomate,6.68,2938,tomato
2007-10-01,2007,10,1110044,Ovo de galinha,Ovos,0.33,2938,egg
2007-10-01,2007,10,1111004,Leite longa vida,Leite,-12.84,2938,milk
2007-10-01,2007,10,1112015,Pão francês,Pão,1.45,2938,bread
2007-10-01,2007,10,1113014,Azeite de oliva,Azeite,0.4,2938,oil
2007-10-01,2007,10,1114022,Café moído,Café,-0.95,2938,coffee
2007-10-01,2007,10,1114084,Cerveja,Cerveja,0.14,2938,beer
2007-10-01,2007,10,2101001,Aluguel residencial,Aluguel,0.57,2938,rent
2007-10-01,2007,10,2101002,Condomínio,Condomínio,0.67,2938,condo
2007-10-01,2007,10,2101004,Taxa de água e esgoto,Água/esgoto,0.71,2938,water
2007-10-01,2007,10,2104008,Detergente,Detergente,-0.11,2938,soap
2007-10-01,2007,10,2201004,Gás de botijão,Gás botijão,0.08,2938,gas_bottle
2007-10-01,2007,10,3202028,Computador pessoal,Computador,2.14,2938,computer
2007-10-01,2007,10,5101001,Ônibus urbano,Ônibus,0,2938,bus
2007-10-01,2007,10,5101010,Passagem aérea,Aérea,0.32,2938,plane
2007-10-01,2007,10,5104001,Gasolina,Gasolina,0.36,2938,gas
2007-10-01,2007,10,5104002,Etanol,Etanol,-0.9,2938,ethanol
2007-10-01,2007,10,5104003,Óleo diesel,Diesel,-0.24,2938,diesel
2007-10-01,2007,10,7101010,Empregado doméstico,Doméstico,0.53,2938,domestic
2007-10-01,2007,10,7202041,Cigarro,Cigarro,0,2938,cigarette
2007-11-01,2007,11,8,Educação,Educação,0.02,2938,education
2007-11-01,2007,11,11,Alimentação no domicílio,Alim. domicílio,0.66,2938,pantry
2007-11-01,2007,11,1107,Carnes,Carnes,5.71,2938,meat
2007-11-01,2007,11,1201,Alimentação fora do domicílio,Fora de casa,0.86,2938,restaurant
2007-11-01,2007,11,2202,Energia elétrica residencial,Energia,0.22,2938,energy
2007-11-01,2007,11,6203,Plano de saúde,Plano saúde,0.53,2938,health
2007-11-01,2007,11,1101002,Arroz,Arroz,0.33,2938,rice
2007-11-01,2007,11,1101052,Feijão - preto,Feijão,10.87,2938,beans
2007-11-01,2007,11,1102006,Macarrão,Macarrão,1.42,2938,pasta
2007-11-01,2007,11,1103003,Batata-inglesa,Batata,18.43,2938,potato
2007-11-01,2007,11,1103028,Tomate,Tomate,-22.8,2938,tomato
2007-11-01,2007,11,1110044,Ovo de galinha,Ovos,-1.34,2938,egg
2007-11-01,2007,11,1111004,Leite longa vida,Leite,-6.84,2938,milk
2007-11-01,2007,11,1112015,Pão francês,Pão,0.45,2938,bread
2007-11-01,2007,11,1113014,Azeite de oliva,Azeite,-3.78,2938,oil
2007-11-01,2007,11,1114022,Café moído,Café,-0.75,2938,coffee
2007-11-01,2007,11,1114084,Cerveja,Cerveja,-0.61,2938,beer
2007-11-01,2007,11,2101001,Aluguel residencial,Aluguel,0.66,2938,rent
2007-11-01,2007,11,2101002,Condomínio,Condomínio,0.89,2938,condo
2007-11-01,2007,11,2101004,Taxa de água e esgoto,Água/esgoto,0.01,2938,water
2007-11-01,2007,11,2104008,Detergente,Detergente,-0.02,2938,soap
2007-11-01,2007,11,2201004,Gás de botijão,Gás botijão,-0.07,2938,gas_bottle
2007-11-01,2007,11,3202028,Computador pessoal,Computador,-3.26,2938,computer
2007-11-01,2007,11,5101001,Ônibus urbano,Ônibus,0,2938,bus
2007-11-01,2007,11,5101010,Passagem aérea,Aérea,0.26,2938,plane
2007-11-01,2007,11,5104001,Gasolina,Gasolina,0.64,2938,gas
2007-11-01,2007,11,5104002,Etanol,Etanol,5.29,2938,ethanol
2007-11-01,2007,11,5104003,Óleo diesel,Diesel,0.16,2938,diesel
2007-11-01,2007,11,7101010,Empregado doméstico,Doméstico,0.63,2938,domestic
2007-11-01,2007,11,7202041,Cigarro,Cigarro,1.08,2938,cigarette
2007-12-01,2007,12,8,Educação,Educação,0.07,2938,education
2007-12-01,2007,12,11,Alimentação no domicílio,Alim. domicílio,2.52,2938,pantry
2007-12-01,2007,12,1107,Carnes,Carnes,8.2,2938,meat
2007-12-01,2007,12,1201,Alimentação fora do domicílio,Fora de casa,1.13,2938,restaurant
2007-12-01,2007,12,2202,Energia elétrica residencial,Energia,-0.38,2938,energy
2007-12-01,2007,12,6203,Plano de saúde,Plano saúde,0.52,2938,health
2007-12-01,2007,12,1101002,Arroz,Arroz,-1.01,2938,rice
2007-12-01,2007,12,1101052,Feijão - preto,Feijão,12.47,2938,beans
2007-12-01,2007,12,1102006,Macarrão,Macarrão,0.17,2938,pasta
2007-12-01,2007,12,1103003,Batata-inglesa,Batata,-5.5,2938,potato
2007-12-01,2007,12,1103028,Tomate,Tomate,-4.13,2938,tomato
2007-12-01,2007,12,1110044,Ovo de galinha,Ovos,1.85,2938,egg
2007-12-01,2007,12,1111004,Leite longa vida,Leite,-1.73,2938,milk
2007-12-01,2007,12,1112015,Pão francês,Pão,0.82,2938,bread
2007-12-01,2007,12,1113014,Azeite de oliva,Azeite,0.48,2938,oil
2007-12-01,2007,12,1114022,Café moído,Café,0.69,2938,coffee
2007-12-01,2007,12,1114084,Cerveja,Cerveja,0.06,2938,beer
2007-12-01,2007,12,2101001,Aluguel residencial,Aluguel,0.28,2938,rent
2007-12-01,2007,12,2101002,Condomínio,Condomínio,1.12,2938,condo
2007-12-01,2007,12,2101004,Taxa de água e esgoto,Água/esgoto,0,2938,water
2007-12-01,2007,12,2104008,Detergente,Detergente,0.33,2938,soap
2007-12-01,2007,12,2201004,Gás de botijão,Gás botijão,-0.19,2938,gas_bottle
2007-12-01,2007,12,3202028,Computador pessoal,Computador,-0.54,2938,computer
2007-12-01,2007,12,5101001,Ônibus urbano,Ônibus,0.35,2938,bus
2007-12-01,2007,12,5101010,Passagem aérea,Aérea,0.21,2938,plane
2007-12-01,2007,12,5104001,Gasolina,Gasolina,1.03,2938,gas
2007-12-01,2007,12,5104002,Etanol,Etanol,9.35,2938,ethanol
2007-12-01,2007,12,5104003,Óleo diesel,Diesel,0.46,2938,diesel
2007-12-01,2007,12,7101010,Empregado doméstico,Doméstico,0.92,2938,domestic
2007-12-01,2007,12,7202041,Cigarro,Cigarro,3.53,2938,cigarette
2008-01-01,2008,1,8,Educação,Educação,0.2,2938,education
2008-01-01,2008,1,11,Alimentação no domicílio,Alim. domicílio,1.76,2938,pantry
2008-01-01,2008,1,1107,Carnes,Carnes,0.29,2938,meat
2008-01-01,2008,1,1201,Alimentação fora do domicílio,Fora de casa,1.02,2938,restaurant
2008-01-01,2008,1,2202,Energia elétrica residencial,Energia,-0.53,2938,energy
2008-01-01,2008,1,6203,Plano de saúde,Plano saúde,0.52,2938,health
2008-01-01,2008,1,1101002,Arroz,Arroz,0.62,2938,rice
2008-01-01,2008,1,1101052,Feijão - preto,Feijão,21.76,2938,beans
2008-01-01,2008,1,1102006,Macarrão,Macarrão,2.36,2938,pasta
2008-01-01,2008,1,1103003,Batata-inglesa,Batata,-10,2938,potato
2008-01-01,2008,1,1103028,Tomate,Tomate,35.12,2938,tomato
2008-01-01,2008,1,1110044,Ovo de galinha,Ovos,5.56,2938,egg
2008-01-01,2008,1,1111004,Leite longa vida,Leite,-1.28,2938,milk
2008-01-01,2008,1,1112015,Pão francês,Pão,1.2,2938,bread
2008-01-01,2008,1,1113014,Azeite de oliva,Azeite,0.76,2938,oil
2008-01-01,2008,1,1114022,Café moído,Café,0.16,2938,coffee
2008-01-01,2008,1,1114084,Cerveja,Cerveja,0.63,2938,beer
2008-01-01,2008,1,2101001,Aluguel residencial,Aluguel,0.64,2938,rent
2008-01-01,2008,1,2101002,Condomínio,Condomínio,0.4,2938,condo
2008-01-01,2008,1,2101004,Taxa de água e esgoto,Água/esgoto,0,2938,water
2008-01-01,2008,1,2104008,Detergente,Detergente,0.38,2938,soap
2008-01-01,2008,1,2201004,Gás de botijão,Gás botijão,0.29,2938,gas_bottle
2008-01-01,2008,1,3202028,Computador pessoal,Computador,-0.53,2938,computer
2008-01-01,2008,1,5101001,Ônibus urbano,Ônibus,1.19,2938,bus
2008-01-01,2008,1,5101010,Passagem aérea,Aérea,0.12,2938,plane
2008-01-01,2008,1,5104001,Gasolina,Gasolina,-0.38,2938,gas
2008-01-01,2008,1,5104002,Etanol,Etanol,-1.12,2938,ethanol
2008-01-01,2008,1,5104003,Óleo diesel,Diesel,0.09,2938,diesel
2008-01-01,2008,1,7101010,Empregado doméstico,Doméstico,0.88,2938,domestic
2008-01-01,2008,1,7202041,Cigarro,Cigarro,0.9,2938,cigarette
2008-02-01,2008,2,8,Educação,Educação,3.47,2938,education
2008-02-01,2008,2,11,Alimentação no domicílio,Alim. domicílio,0.53,2938,pantry
2008-02-01,2008,2,1107,Carnes,Carnes,-1,2938,meat
2008-02-01,2008,2,1201,Alimentação fora do domicílio,Fora de casa,0.74,2938,restaurant
2008-02-01,2008,2,2202,Energia elétrica residencial,Energia,0.14,2938,energy
2008-02-01,2008,2,6203,Plano de saúde,Plano saúde,0.52,2938,health
2008-02-01,2008,2,1101002,Arroz,Arroz,1.62,2938,rice
2008-02-01,2008,2,1101052,Feijão - preto,Feijão,13.66,2938,beans
2008-02-01,2008,2,1102006,Macarrão,Macarrão,0.27,2938,pasta
2008-02-01,2008,2,1103003,Batata-inglesa,Batata,-4.73,2938,potato
2008-02-01,2008,2,1103028,Tomate,Tomate,-6.55,2938,tomato
2008-02-01,2008,2,1110044,Ovo de galinha,Ovos,1.6,2938,egg
2008-02-01,2008,2,1111004,Leite longa vida,Leite,-0.15,2938,milk
2008-02-01,2008,2,1112015,Pão francês,Pão,0.67,2938,bread
2008-02-01,2008,2,1113014,Azeite de oliva,Azeite,-3.17,2938,oil
2008-02-01,2008,2,1114022,Café moído,Café,0.41,2938,coffee
2008-02-01,2008,2,1114084,Cerveja,Cerveja,0.76,2938,beer
2008-02-01,2008,2,2101001,Aluguel residencial,Aluguel,0.28,2938,rent
2008-02-01,2008,2,2101002,Condomínio,Condomínio,0.29,2938,condo
2008-02-01,2008,2,2101004,Taxa de água e esgoto,Água/esgoto,0,2938,water
2008-02-01,2008,2,2104008,Detergente,Detergente,-1.07,2938,soap
2008-02-01,2008,2,2201004,Gás de botijão,Gás botijão,-0.07,2938,gas_bottle
2008-02-01,2008,2,3202028,Computador pessoal,Computador,-2.24,2938,computer
2008-02-01,2008,2,5101001,Ônibus urbano,Ônibus,0.49,2938,bus
2008-02-01,2008,2,5101010,Passagem aérea,Aérea,0.31,2938,plane
2008-02-01,2008,2,5104001,Gasolina,Gasolina,-1.42,2938,gas
2008-02-01,2008,2,5104002,Etanol,Etanol,-2.31,2938,ethanol
2008-02-01,2008,2,5104003,Óleo diesel,Diesel,0.42,2938,diesel
2008-02-01,2008,2,7101010,Empregado doméstico,Doméstico,1.13,2938,domestic
2008-02-01,2008,2,7202041,Cigarro,Cigarro,0.06,2938,cigarette
2008-03-01,2008,3,8,Educação,Educação,0.24,2938,education
2008-03-01,2008,3,11,Alimentação no domicílio,Alim. domicílio,0.94,2938,pantry
2008-03-01,2008,3,1107,Carnes,Carnes,-1.04,2938,meat
2008-03-01,2008,3,1201,Alimentação fora do domicílio,Fora de casa,0.79,2938,restaurant
2008-03-01,2008,3,2202,Energia elétrica residencial,Energia,1.4,2938,energy
2008-03-01,2008,3,6203,Plano de saúde,Plano saúde,0.52,2938,health
2008-03-01,2008,3,1101002,Arroz,Arroz,0.72,2938,rice
2008-03-01,2008,3,1101052,Feijão - preto,Feijão,5.54,2938,beans
2008-03-01,2008,3,1102006,Macarrão,Macarrão,1.58,2938,pasta
2008-03-01,2008,3,1103003,Batata-inglesa,Batata,-4.57,2938,potato
2008-03-01,2008,3,1103028,Tomate,Tomate,24.13,2938,tomato
2008-03-01,2008,3,1110044,Ovo de galinha,Ovos,7.71,2938,egg
2008-03-01,2008,3,1111004,Leite longa vida,Leite,2.57,2938,milk
2008-03-01,2008,3,1112015,Pão francês,Pão,4.24,2938,bread
2008-03-01,2008,3,1113014,Azeite de oliva,Azeite,-2.11,2938,oil
2008-03-01,2008,3,1114022,Café moído,Café,-0.13,2938,coffee
2008-03-01,2008,3,1114084,Cerveja,Cerveja,1.74,2938,beer
2008-03-01,2008,3,2101001,Aluguel residencial,Aluguel,0.2,2938,rent
2008-03-01,2008,3,2101002,Condomínio,Condomínio,0.34,2938,condo
2008-03-01,2008,3,2101004,Taxa de água e esgoto,Água/esgoto,1.43,2938,water
2008-03-01,2008,3,2104008,Detergente,Detergente,-0.54,2938,soap
2008-03-01,2008,3,2201004,Gás de botijão,Gás botijão,-0.21,2938,gas_bottle
2008-03-01,2008,3,3202028,Computador pessoal,Computador,-1.39,2938,computer
2008-03-01,2008,3,5101001,Ônibus urbano,Ônibus,0.06,2938,bus
2008-03-01,2008,3,5101010,Passagem aérea,Aérea,0.36,2938,plane
2008-03-01,2008,3,5104001,Gasolina,Gasolina,0.76,2938,gas
2008-03-01,2008,3,5104002,Etanol,Etanol,1.73,2938,ethanol
2008-03-01,2008,3,5104003,Óleo diesel,Diesel,0.19,2938,diesel
2008-03-01,2008,3,7101010,Empregado doméstico,Doméstico,0.29,2938,domestic
2008-03-01,2008,3,7202041,Cigarro,Cigarro,0,2938,cigarette
2008-04-01,2008,4,8,Educação,Educação,0.05,2938,education
2008-04-01,2008,4,11,Alimentação no domicílio,Alim. domicílio,1.44,2938,pantry
2008-04-01,2008,4,1107,Carnes,Carnes,1.35,2938,meat
2008-04-01,2008,4,1201,Alimentação fora do domicílio,Fora de casa,0.98,2938,restaurant
2008-04-01,2008,4,2202,Energia elétrica residencial,Energia,-0.49,2938,energy
2008-04-01,2008,4,6203,Plano de saúde,Plano saúde,0.52,2938,health
2008-04-01,2008,4,1101002,Arroz,Arroz,1.96,2938,rice
2008-04-01,2008,4,1101052,Feijão - preto,Feijão,-0.73,2938,beans
2008-04-01,2008,4,1102006,Macarrão,Macarrão,2.34,2938,pasta
2008-04-01,2008,4,1103003,Batata-inglesa,Batata,-0.16,2938,potato
2008-04-01,2008,4,1103028,Tomate,Tomate,17.6,2938,tomato
2008-04-01,2008,4,1110044,Ovo de galinha,Ovos,-4.03,2938,egg
2008-04-01,2008,4,1111004,Leite longa vida,Leite,3.56,2938,milk
2008-04-01,2008,4,1112015,Pão francês,Pão,7.33,2938,bread
2008-04-01,2008,4,1113014,Azeite de oliva,Azeite,-0.29,2938,oil
2008-04-01,2008,4,1114022,Café moído,Café,1.18,2938,coffee
2008-04-01,2008,4,1114084,Cerveja,Cerveja,0.77,2938,beer
2008-04-01,2008,4,2101001,Aluguel residencial,Aluguel,0.45,2938,rent
2008-04-01,2008,4,2101002,Condomínio,Condomínio,0.41,2938,condo
2008-04-01,2008,4,2101004,Taxa de água e esgoto,Água/esgoto,0.41,2938,water
2008-04-01,2008,4,2104008,Detergente,Detergente,1.93,2938,soap
2008-04-01,2008,4,2201004,Gás de botijão,Gás botijão,-0.17,2938,gas_bottle
2008-04-01,2008,4,3202028,Computador pessoal,Computador,0.6,2938,computer
2008-04-01,2008,4,5101001,Ônibus urbano,Ônibus,0.1,2938,bus
2008-04-01,2008,4,5101010,Passagem aérea,Aérea,0.31,2938,plane
2008-04-01,2008,4,5104001,Gasolina,Gasolina,-0.14,2938,gas
2008-04-01,2008,4,5104002,Etanol,Etanol,-0.65,2938,ethanol
2008-04-01,2008,4,5104003,Óleo diesel,Diesel,-0.02,2938,diesel
2008-04-01,2008,4,7101010,Empregado doméstico,Doméstico,0.53,2938,domestic
2008-04-01,2008,4,7202041,Cigarro,Cigarro,0,2938,cigarette
2008-05-01,2008,5,8,Educação,Educação,0.03,2938,education
2008-05-01,2008,5,11,Alimentação no domicílio,Alim. domicílio,2.27,2938,pantry
2008-05-01,2008,5,1107,Carnes,Carnes,3.45,2938,meat
2008-05-01,2008,5,1201,Alimentação fora do domicílio,Fora de casa,1.28,2938,restaurant
2008-05-01,2008,5,2202,Energia elétrica residencial,Energia,-0.6,2938,energy
2008-05-01,2008,5,6203,Plano de saúde,Plano saúde,0.52,2938,health
2008-05-01,2008,5,1101002,Arroz,Arroz,19.75,2938,rice
2008-05-01,2008,5,1101052,Feijão - preto,Feijão,1.17,2938,beans
2008-05-01,2008,5,1102006,Macarrão,Macarrão,4.94,2938,pasta
2008-05-01,2008,5,1103003,Batata-inglesa,Batata,19.39,2938,potato
2008-05-01,2008,5,1103028,Tomate,Tomate,13.56,2938,tomato
2008-05-01,2008,5,1110044,Ovo de galinha,Ovos,1.42,2938,egg
2008-05-01,2008,5,1111004,Leite longa vida,Leite,2.77,2938,milk
2008-05-01,2008,5,1112015,Pão francês,Pão,4.74,2938,bread
2008-05-01,2008,5,1113014,Azeite de oliva,Azeite,-0.37,2938,oil
2008-05-01,2008,5,1114022,Café moído,Café,0.32,2938,coffee
2008-05-01,2008,5,1114084,Cerveja,Cerveja,-0.14,2938,beer
